CODIGO	EXTENSAO	CATEGORIA	NOME_CURTO	NOME_OFICIAL	VIGENTE_DESDE
7780		MULTA	Isolada Condecine (art.43 da Lei 9.430)	Multa Isolada Condecine (art.43 da Lei 9.430)	22/11/2002
7880		MULTA	Multas Isoladas Diversas - Depósito Administrativo	Multas Isoladas Diversas - Depósito Administrativo	04/01/1999
8128		MULTA	Isolada IRPJ - Simples (art.43 L.9430)	Multa Isolada IRPJ - Simples (art.43 L.9430)	30/09/1999
8130		MULTA	Isolada IPI - Simples (art.43 L.9430)	Multa Isolada IPI - Simples (art.43 L.9430)	30/09/1999
8143		MULTA	Isolada PIS - Simples (art.43 L.9430)	Multa Isolada PIS - Simples (art.43 L.9430)	30/09/1999
8156		MULTA	Isolada Cofins- Simples (art.43 L.9430)	Multa Isolada Cofins- Simples (art.43 L.9430)	30/09/1999
8169		MULTA	Isolada CSLL - Simples (art.43 L.9430)	Multa Isolada CSLL - Simples (art.43 L.9430)	30/09/1999
8171		MULTA	Isolada INSS Empregador - Simples (art.43 L.9430)	Multa Isolada INSS Empregador - Simples (art.43 L.9430)	30/09/1999
8197		MULTA	Isolada ICMS - Simples (art.43 L.9430)	Multa Isolada ICMS - Simples (art.43 L.9430)	30/09/1999
8209		MULTA	Isolada ISS - Simples (art.43 L.9430)	Multa Isolada ISS - Simples (art.43 L.9430)	30/09/1999
8504		MULTA	Isolada Cide - Combustíveis - (art. 43 Lei 9430/96)	Multa Isolada Cide - Combustíveis - (art. 43 Lei 9430/96)	16/07/2002
8651		MULTA	Isolada Cide Remessa ao Exterior (art. 43 Lei 9430/96)	Multa Isolada Cide Remessa ao Exterior (art. 43 Lei 9430/96)	16/07/2002
9136		MULTA	Multa/Juros de Transferência - SPU	Multa/Juros de Transferência - SPU	—
9207		MULTA	Falta/Atraso no Recolhimento das Contribuições Instituídas pelos art. 1º e 2º da	Multa por Falta/Atraso no Recolhimento das Contribuições Instituídas pelos art. 1º e 2º da LC nº 110/2001, de que trata o Parágrafo 2º do art. 3º da Referida LC	16/07/2002
9479		MULTA	Atraso na Entrega da Declaração da CPMF - IN 45/2001, art. 7º, II	Multa por Atraso na Entrega da Declaração da CPMF - IN 45/2001, art. 7º, II	31/12/2001
0312		DEVOLUCAO	de Restituição Indevida - IRPF - Não Tributário	Devolução de Restituição Indevida - IRPF - Não Tributário	02/05/2007
0880		DEVOLUCAO	de Restituição Indevida - Cofins/Finsocial - Não Tributário	Devolução de Restituição Indevida - Cofins/Finsocial - Não Tributário	08/12/2008
1496		DEVOLUCAO	de Restituição Indevida - IRPJ - Não Tributário	Devolução de Restituição Indevida - IRPJ - Não Tributário	03/12/2009
1940		DEVOLUCAO	de Restituições não Creditadas	Devolução de Restituições não Creditadas	28/10/2010
3399		DEVOLUCAO	de Restituição Indevida - II - Não Tributário	Devolução de Restituição Indevida - II - Não Tributário	18/12/2012
3407		DEVOLUCAO	de Restituição Indevida - IE - Não Tributário	Devolução de Restituição Indevida - IE - Não Tributário	18/12/2012
3412		DEVOLUCAO	de Restituição Indevida - ITR - Não Tributário	Devolução de Restituição Indevida - ITR - Não Tributário	18/12/2012
3413		DEVOLUCAO	de Restituição Indevida - IPI - Não Tributário	Devolução de Restituição Indevida - IPI - Não Tributário	18/12/2012
3436		DEVOLUCAO	de Restituição Indevida - IOF - Não Tributário	Devolução de Restituição Indevida - IOF - Não Tributário	18/12/2012
3442		DEVOLUCAO	de Restituição Indevida - CSLL - Não Tributário	Devolução de Restituição Indevida - CSLL - Não Tributário	18/12/2012
3459		DEVOLUCAO	de Restituição Indevida - CIDE - Não Tributário	Devolução de Restituição Indevida - CIDE - Não Tributário	18/12/2012
3465		DEVOLUCAO	de Restituição Indevida - PIS/Pasep - Não Tributário	Devolução de Restituição Indevida - PIS/Pasep - Não Tributário	18/12/2012
3504		DEVOLUCAO	de Restituição Indevida - Contribuição Previdenciária - Não Tributário	Devolução de Restituição Indevida - Contribuição Previdenciária - Não Tributário	21/02/2013
4634		DEVOLUCAO	Restituições não Pagas IRPF	Devolução Restituições não Pagas IRPF	—
5103		DEVOLUCAO	de Restituição Indevida - Contribuição para o Plano de Seguridade Social do Serv	Devolução de Restituição Indevida - Contribuição para o Plano de Seguridade Social do Servidor - CPSS - Não Tributário	30/03/2017
5930		DEVOLUCAO	do Auxílio Emergencial pelos Beneficiários de Outros Rendimentos Tributáveis em 	Devolução do Auxílio Emergencial pelos Beneficiários de Outros Rendimentos Tributáveis em Valor Superior ao Valor da Primeira Faixa da Tabela Progressiva Anual do IRPF	01/03/2021
8536		CPMF	CPMF - Acão Judicial (art.s 45 e 46 da MP 2.037-21/00)	CPMF - Acão Judicial (art.s 45 e 46 da MP 2.037-21/00)	05/09/2000
0030		OUTROS	do Domínio Direto - SPU	Alienação do Domínio Direto - SPU	01/04/2010
0046		OUTROS	Permissão de Uso - SPU	Permissão de Uso - SPU	01/04/2010
0052		OUTROS	Regularização de depósitos extrajudiciais não tributários - Lei nº 12.099/2009 e	Regularização de depósitos extrajudiciais não tributários - Lei nº 12.099/2009 e Lei nº 14.973/2024	01/12/2009
0067		OUTROS	em Pagamentos por Órgãos Públicos-Operações Intra Orçamentárias	Produtos-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentárias	02/03/2007
0069		OUTROS	Cessão de Uso - SPU	Cessão de Uso - SPU	01/04/2010
0070		OUTROS	de Passageiros-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçame	Transporte de Passageiros-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentárias	02/03/2007
0081		OUTROS	Indenização por Posse/Ocupação Ilícita - SPU	Indenização por Posse/Ocupação Ilícita - SPU	01/04/2010
0082		OUTROS	Financeiras-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentá	Financeiras-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentárias	02/03/2007
0095		OUTROS	Serviços-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentária	Serviços-Retenção em Pagamentos por Órgãos Públicos-Operações Intra Orçamentárias	16/01/2007
0110		OUTROS	Adquiridos do Distribuidor ou Varejista-Retido por Órgão Público-Operações Intra	Medicamentos Adquiridos do Distribuidor ou Varejista-Retido por Órgão Público-Operações Intra Orçamentárias	02/03/2007
0122		OUTROS	Internacional de Passageiros-Empresas Nacionais-Retido por Órgão Público-Operaçõ	Transporte Internacional de Passageiros-Empresas Nacionais-Retido por Órgão Público-Operações Intra Orçamentárias	02/03/2007
0123		OUTROS	e serviços adquiridos de sociedades cooperativas e associações profissionais ou 	Bens e serviços adquiridos de sociedades cooperativas e associações profissionais ou assemelhadas - Retido por órgão público - Operações Intra-orçamentárias	02/03/2007
0135		OUTROS	sobre Receita de Loteria de Prognóstico Específico	Contribuição sobre Receita de Loteria de Prognóstico Específico	31/08/2007
0163		OUTROS	dos Direitos Antidumping e dos Direitos Compensatórios - Depósito Judicial	Receita dos Direitos Antidumping e dos Direitos Compensatórios - Depósito Judicial	13/09/2007
0174		OUTROS	dos Direitos Antidumping e dos Direitos Compensatórios - Depósito Administrativo	Receita dos Direitos Antidumping e dos Direitos Compensatórios - Depósito Administrativo	13/09/2007
0216		OUTROS	Depósito Judicial - Outros - Aduaneiros	Depósito Judicial - Outros - Aduaneiros	13/09/2007
0229		OUTROS	Depósito Administrativo - Outros - Aduaneiros	Depósito Administrativo - Outros - Aduaneiros	13/09/2007
0231		OUTROS	Ganhos Líquidos em Operações na Bolsa - Lucro Presumido ou Arbitrado	RPJ - Ganhos Líquidos em Operações na Bolsa - Lucro Presumido ou Arbitrado	20/08/2007
0244		OUTROS	Ouro Ativo Financeiro - Lançamento de Ofício	Ouro Ativo Financeiro - Lançamento de Ofício	20/08/2007
0300		OUTROS	Direitos Antidumping-Lançamento de Ofício	Receita Direitos Antidumping-Lançamento de Ofício	22/05/2007
0340		OUTROS	Isolados Receita Direitos Antidumping e Compensatorios art. 7 Lei 9019/95	Juros Isolados Receita Direitos Antidumping e Compensatorios art. 7 Lei 9019/95	08/01/2007
0394		OUTROS	Valor de Prêmio Prescrito - Lei nº 5.768, de 20 de dezembro de 1971	Valor de Prêmio Prescrito - Lei nº 5.768, de 20 de dezembro de 1971	22/11/2006
0692		OUTROS	Receitas	Diversas Receitas	—
0790		OUTROS	sobre a Receita de Sorteios Realizados por Entidades Filantrópicas - Lançamento 	Contribuição sobre a Receita de Sorteios Realizados por Entidades Filantrópicas - Lançamento de Ofício	31/08/2006
1068		OUTROS	Programa Minha Casa, Minha Vida (PMCMV)/Construção ou Reforma de Creches e Pré-E	Pagamento Unificado - Programa Minha Casa, Minha Vida (PMCMV)/Construção ou Reforma de Creches e Pré-Escolas	29/04/2009
1074		OUTROS	Regularização Depósitos Tributários - DJE	Regularização Depósitos Tributários - DJE	30/04/2009
1360		OUTROS	Patronal Previdenciária - Simples Nacional - Lançamento de Ofício	Contribuição Patronal Previdenciária - Simples Nacional - Lançamento de Ofício	12/08/2009
1364		OUTROS	de Bens Imóveis - Lei nº 8.011/1990 e Lei nº 8.025/1990 - SPU	Alienação de Bens Imóveis - Lei nº 8.011/1990 e Lei nº 8.025/1990 - SPU	—
1467		OUTROS	Regularização de depósitos judiciais não tributários - Lei nº 12.099/2009 e Lei 	Regularização de depósitos judiciais não tributários - Lei nº 12.099/2009 e Lei nº 14.973/2024	01/12/2009
1872		OUTROS	Complemento de Contribuição Previdenciária - Recolhimento Mensal	Complemento de Contribuição Previdenciária - Recolhimento Mensal	18/12/2017
1957		OUTROS	de Natureza Comercial	Direitos de Natureza Comercial	10/01/2011
1963		OUTROS	de Natureza Comercial - Lançamento de Oficio	Direitos de Natureza Comercial - Lançamento de Oficio	10/01/2011
2049		OUTROS	Aluguéis - outros	Aluguéis - outros	—
2057		OUTROS	Arrendamentos	Arrendamentos	—
2073		OUTROS	Foros	Foros	—
2080		OUTROS	Depósitos Judiciais e Extrajudiciais Administrados pela PGF-AGU	Depósitos Judiciais e Extrajudiciais Administrados pela PGF-AGU	31/03/2011
2081		OUTROS	Laudêmios	Laudêmios	—
2090		OUTROS	de Ocupação de Imóveis - outros	Taxa de Ocupação de Imóveis - outros	—
2102		OUTROS	Outras Receitas Imobiliárias	Outras Receitas Imobiliárias	—
2158		OUTROS	Riscos Ambientais/Aposentadoria Especial - Lançamento de Ofício	Contribuição Riscos Ambientais/Aposentadoria Especial - Lançamento de Ofício	01/08/2011
2193		OUTROS	Sujeita a Retenção Previdenciária - Lançamento de Ofício	Contribuição Sujeita a Retenção Previdenciária - Lançamento de Ofício	01/08/2011
2330		OUTROS	Imp Importação - Operações Intra Orçamentárias	Imp Importação - Operações Intra Orçamentárias	17/03/2006
2414		OUTROS	Glosa de Compensação Previdenciária - Lançamento de Ofício	Glosa de Compensação Previdenciária - Lançamento de Ofício	01/08/2011
2864		OUTROS	Honorários Advocatícios Sucumbência - PGFN	Honorários Advocatícios Sucumbência - PGFN	—
2933		OUTROS	Regime de Tributação Unificada - RTU - Importação	Regime de Tributação Unificada - RTU - Importação	05/12/2011
2956		OUTROS	Regime de Tributação Unificada - RTU - Importação - Lançamento de Ofício	Regime de Tributação Unificada - RTU - Importação - Lançamento de Ofício	05/12/2011
3008		OUTROS	Até 5% - Lavra na Área Pré-Sal - Em Plataforma	Royalties Até 5% - Lavra na Área Pré-Sal - Em Plataforma	18/01/2012
3014		OUTROS	Excedente 5% - Lavra na Área Pré-Sal - Em Plataforma	Royalties Excedente 5% - Lavra na Área Pré-Sal - Em Plataforma	18/01/2012
3037		OUTROS	Especial - Lavra na Área Pré-Sal	Participação Especial - Lavra na Área Pré-Sal	18/01/2012
3072		OUTROS	Regularização de Depósitos - Lei nº 12.099/2009 e Lei nº 14.973/2024	Regularização de Depósitos - Lei nº 12.099/2009 e Lei nº 14.973/2024	28/05/2010
3292		OUTROS	Ressarcimento por Cópias	Fundaf - Ressarcimento por Cópias	—
3304		OUTROS	Demais Receitas	Fundaf - Demais Receitas	—
3351		OUTROS	aos Fundos dos Direitos da Criança e do Adolescente	Doações aos Fundos dos Direitos da Criança e do Adolescente	13/11/2012
3494		OUTROS	ao Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT	Doação ao Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT	16/01/2013
3495		OUTROS	Isolados - Contribuições Sociais e Imposto de Renda Retidos na Fonte - CSIRF (ar	Juros Isolados - Contribuições Sociais e Imposto de Renda Retidos na Fonte - CSIRF (art. 43 L. 9430)	25/08/2005
3618		OUTROS	Compensação Previdenciária Indevida em GFIP	Compensação Previdenciária Indevida em GFIP	26/04/2013
3647		OUTROS	por recolhimento fora do prazo - Documento de Arrecadação do Empregador Doméstic	Encargos por recolhimento fora do prazo - Documento de Arrecadação do Empregador Doméstico (DAE)	26/06/2013
3653		OUTROS	por repasse fora do prazo - Instituição Financeira Centralizadora - Documento de	Encargos por repasse fora do prazo - Instituição Financeira Centralizadora - Documento de Arrecadação do Empregador Doméstico (DAE)	26/06/2013
3690		OUTROS	Decorrente de Bens e Valores Apreendidos - outros	Receita Decorrente de Bens e Valores Apreendidos - outros	—
3709		OUTROS	Empresa Estrangeira de Navegação ou Empresa Brasileira de Navegação, Operando Em	AFRMM - Empresa Estrangeira de Navegação ou Empresa Brasileira de Navegação, Operando Embarcação Afretada de Registro Estrangeiro	23/12/2014
3711		OUTROS	Isolados - Contribuições Sociais Retidas na Fonte - CSRF (art. 43 L. 9430)	Juros Isolados - Contribuições Sociais Retidas na Fonte - CSRF (art. 43 L. 9430)	25/08/2005
3762		OUTROS	Outras Receitas Eventuais	Outras Receitas Eventuais	—
3767		OUTROS	Adicional ao Frete para Renovação da Marinha Mercante - Lançamento de Ofício	AFRMM - Adicional ao Frete para Renovação da Marinha Mercante - Lançamento de Ofício	19/09/2014
3773		OUTROS	Taxa de Utilização do Sistema de Controle de Arrecadação do Adicional ao Frete p	TUM - Taxa de Utilização do Sistema de Controle de Arrecadação do Adicional ao Frete para Renovação da Marinha Mercante (MERCANTE)	23/12/2014
3961		OUTROS	Até 5% - Art. 2º da Lei nº 12.858/2013	Royalties Até 5% - Art. 2º da Lei nº 12.858/2013	21/10/2013
3978		OUTROS	Excedente a 5% - Art. 2º da Lei nº 12.858/2013	Royalties Excedente a 5% - Art. 2º da Lei nº 12.858/2013	21/10/2013
3981		OUTROS	Produto Depósitos Abandonados	Produto Depósitos Abandonados	—
3990		OUTROS	Especial - Art. 2º da Lei nº 12.858/2013	Participação Especial - Art. 2º da Lei nº 12.858/2013	21/10/2013
4072		OUTROS	Atividade Extraordinária de Fiscalização e Controle Aduaneiro	Fundaf-Atividade Extraordinária de Fiscalização e Controle Aduaneiro	05/12/2006
4095		OUTROS	Regime Especial de Tributação do Patrimônio de Afetação	Regime Especial de Tributação do Patrimônio de Afetação	06/12/2004
4300		OUTROS	do Domínio Útil de Bens Imóveis - SPU	Alienação do Domínio Útil de Bens Imóveis - SPU	—
4327		OUTROS	do Domínio Pleno de Bens Imóveis - SPU	Alienação do Domínio Pleno de Bens Imóveis - SPU	—
4437		OUTROS	sobre Prognósticos Esportivos - Direitos Prescritos de Entidades Desportivas	Contribuição sobre Prognósticos Esportivos - Direitos Prescritos de Entidades Desportivas	04/02/2005
4578		OUTROS	por Recolhimento fora do Prazo - Simples Nacional	Encargos por Recolhimento fora do Prazo - Simples Nacional	31/08/2007
4584		OUTROS	por Repasse fora do Prazo - InstituiÃ§Ã£o Financeira Centralizadora - Simples Na	Encargos por Repasse fora do Prazo - InstituiÃ§Ã£o Financeira Centralizadora - Simples Nacional	31/08/2007
4677		OUTROS	Restituições - IPI	Restituições - IPI	—
4805		OUTROS	pela Utilização do Selo de Controle - Lei nº 12.995, de 2014 - Artigo 13 - Incis	Taxa pela Utilização do Selo de Controle - Lei nº 12.995, de 2014 - Artigo 13 - Inciso I	19/09/2014
4811		OUTROS	pela Utilização dos Equipamentos Contadores de Produção - Lei nº 12.995, de 2014	Taxa pela Utilização dos Equipamentos Contadores de Produção - Lei nº 12.995, de 2014 - Artigo 13 - Inciso II	19/09/2014
5006		OUTROS	Taxa de Utilização do Sistema de Controle de Arrecadação do Adicional ao Frete p	TUM - Taxa de Utilização do Sistema de Controle de Arrecadação do Adicional ao Frete para Renovação da Marinha Mercante (MERCANTE) - Lançamento de Ofício	23/12/2014
5058		OUTROS	Regime de Tributação Simplificada - Mercadoria Importada não Identificada - Art.	Regime de Tributação Simplificada - Mercadoria Importada não Identificada - Art. 67 da Lei nº 10.833/2003 - Lançamento de Ofício	22/05/2015
5135		OUTROS	Tributos Extintos	Tributos Extintos	—
5155		OUTROS	Depósitos Judiciais - Royalties e/ou Participação Especial - DJE	Depósitos Judiciais - Royalties e/ou Participação Especial - DJE	24/12/2015
5160		OUTROS	Saldos de Receitas Excluídas e ou Extintas	Saldos de Receitas Excluídas e ou Extintas	—
5161		OUTROS	de Regularização Tributária Rural (PRR)	Programa de Regularização Tributária Rural (PRR)	15/08/2017
5184		OUTROS	de Regularização Tributária (PRT) - Demais Débitos	Programa de Regularização Tributária (PRT) - Demais Débitos	26/01/2017
5190		OUTROS	Especial de Regularização Tributária (PERT) - Demais Débitos	Programa Especial de Regularização Tributária (PERT) - Demais Débitos	21/06/2017
5246		OUTROS	5% (E/M) L 7990 art. 7 I A III - DJE	Royalties 5% (E/M) L 7990 art. 7 I A III - DJE	28/03/2016
5252		OUTROS	Até 5% - Lavra na Área Pré-Sal - Em Plataforma - DJE	Royalties Até 5% - Lavra na Área Pré-Sal - Em Plataforma - DJE	28/03/2016
5269		OUTROS	5% (E-M) (L 7990 art. 7 P 4) - DJE	Royalties 5% (E-M) (L 7990 art. 7 P 4) - DJE	28/03/2016
5275		OUTROS	Cota Parte Indenização pela Extração de Petróleo, Xisto e Gás (MM) - DJE	Cota Parte Indenização pela Extração de Petróleo, Xisto e Gás (MM) - DJE	28/03/2016
5281		OUTROS	Até 5% - Art. 2º da Lei nº 12.858/2013 - DJE	Royalties Até 5% - Art. 2º da Lei nº 12.858/2013 - DJE	28/03/2016
5298		OUTROS	Excedentes a 5% (E/M) Lei nº 9.478/1997, art. 49, I - DJE	Royalties Excedentes a 5% (E/M) Lei nº 9.478/1997, art. 49, I - DJE	28/03/2016
5308		OUTROS	Excedentes a 5% (MCT) Lei nº 9.478/1997, art. 49, I - DJE	Royalties Excedentes a 5% (MCT) Lei nº 9.478/1997, art. 49, I - DJE	28/03/2016
5314		OUTROS	Excedente a 5% - Lavra na Área Pré-Sal - Em Plataforma - DJE	Royalties Excedente a 5% - Lavra na Área Pré-Sal - Em Plataforma - DJE	28/03/2016
5337		OUTROS	Excedentes a 5% (E-M) - Lei nº 9.478/1997, art. 49, II - DJE	Royalties Excedentes a 5% (E-M) - Lei nº 9.478/1997, art. 49, II - DJE	28/03/2016
5343		OUTROS	Excedentes a 5% (MM/MCT) - Lei nº 9.478/1997, art. 49, II - DJE	Royalties Excedentes a 5% (MM/MCT) - Lei nº 9.478/1997, art. 49, II - DJE	28/03/2016
5350		OUTROS	Excedente a 5% - Art. 2º da Lei nº 12.858/2013 - DJE	Royalties Excedente a 5% - Art. 2º da Lei nº 12.858/2013 - DJE	28/03/2016
5366		OUTROS	Especial (E-M) - Lei nº 9.478/1997, art. 50 - DJE	Participação Especial (E-M) - Lei nº 9.478/1997, art. 50 - DJE	28/03/2016
5372		OUTROS	Especial (MME/MMA) - Lei nº 9.478/1997, art. 50 - DJE	Participação Especial (MME/MMA) - Lei nº 9.478/1997, art. 50 - DJE	28/03/2016
5405		OUTROS	Especial - Art. 2º da Lei nº 12.858/2013 - DJE	Participação Especial - Art. 2º da Lei nº 12.858/2013 - DJE	28/03/2016
5411		OUTROS	Regime de Partilha de Produção - Alíquota de 15% - Art. 42 da Lei nº 12.351/2010	Royalties - Regime de Partilha de Produção - Alíquota de 15% - Art. 42 da Lei nº 12.351/2010 - Pré-Sal e Áreas Estratégicas	13/05/2016
5428		OUTROS	Regime de Partilha de Produção - Alíquota de 15% - Art. 42 da Lei nº 12.351/2010	Royalties - Regime de Partilha de Produção - Alíquota de 15% - Art. 42 da Lei nº 12.351/2010 - Pré-Sal e Áreas Estratégicas - DJE	13/05/2016
5450		OUTROS	Cópias Xerox - PGFN	Fundaf - Cópias Xerox - PGFN	27/07/2004
5457		OUTROS	de Bens Apreendidos - Sistema de Leilão Eletrônico	Alienação de Bens Apreendidos - Sistema de Leilão Eletrônico	24/08/2016
5469		OUTROS	Deslocamento de Servidor para Prestar Serviço em Recinto ou Local Fora da Sede d	Fundaf-Deslocamento de Servidor para Prestar Serviço em Recinto ou Local Fora da Sede da Repartição de Expediente	05/12/2006
5470		OUTROS	Perdimento de Bens Apreendidos - Depósito Judicial	Perdimento de Bens Apreendidos - Depósito Judicial	14/09/2016
5525		OUTROS	de Regularização de Débitos Previdenciários dos Estados e dos Municípios (PREM) 	Programa de Regularização de Débitos Previdenciários dos Estados e dos Municípios (PREM) - MP 778/2017	08/06/2017
5529		OUTROS	Direitos Antidumping	Receita Direitos Antidumping	01/01/1995
5590		OUTROS	Vistoria Técnica e Auditoria de Sistema de Controle Informatizado-Alfandegamento	Fundaf-Vistoria Técnica e Auditoria de Sistema de Controle Informatizado-Alfandegamento-Habilitação para Despacho Aduaneiro de Local ou Recinto	05/12/2006
5612		OUTROS	Outros Serviços - MICT	Outros Serviços - MICT	01/01/1995
5680		OUTROS	Fundo Nacional Antidrogas - DJE	Fundo Nacional Antidrogas - DJE	20/06/2019
5736		OUTROS	da União em Receita de Loteria Federal	Participação da União em Receita de Loteria Federal	01/02/2020
5742		OUTROS	da União em Receita de Loteria Esportiva	Participação da União em Receita de Loteria Esportiva	01/02/2020
5759		OUTROS	da União em Receitas de Loteria de Prognósticos Numéricos	Participação da União em Receitas de Loteria de Prognósticos Numéricos	01/02/2020
5765		OUTROS	da União em Receita de Loteria Instantânea Exclusiva	Participação da União em Receita de Loteria Instantânea Exclusiva	01/02/2020
5771		OUTROS	da União em Receitas de Loteria de Prognóstico Específico	Participação da União em Receitas de Loteria de Prognóstico Específico	01/02/2020
5827		OUTROS	Facultativa em Período de Benefício Emergencial com Suspensão Temporária de Cont	Contribuição Facultativa em Período de Benefício Emergencial com Suspensão Temporária de Contrato ou Redução de Jornada de Trabalho/Salário (Lei nº 14.020/2020)	31/07/2020
5833		OUTROS	Facultativa em Período de Afastamento/Inatividade sem Remuneração e Atividade Vi	Contribuição Facultativa em Período de Afastamento/Inatividade sem Remuneração e Atividade Vinculada ao RGPS/RPPS - § 5º do Art 11 e § 35 do Art 216 do RPS (Decreto nº 3.048/1999)	31/07/2020
5862		OUTROS	da União em Receita de Loteria de Apostas de Quota Fixa	Participação da União em Receita de Loteria de Apostas de Quota Fixa	01/01/2023
5891		OUTROS	Valores Oriundos de Depósito Judicial - Processo com Arquivamento Definitivo na 	Valores Oriundos de Depósito Judicial - Processo com Arquivamento Definitivo na Justiça do Trabalho - Projeto Garimpo (Ato Conjunto CSJT.GP.CGJT nº 1, de 2019, art. 2º, § 6º)	11/11/2020
5918		OUTROS	Valores Oriundos de Depósito Judicial- Processo com Arquivamento Definitivo na J	Valores Oriundos de Depósito Judicial- Processo com Arquivamento Definitivo na Justiça Trabalho- Projeto Garimpo- Período Pandemia (Recomendação nº 9/GCGJT, de 2020, art. 1º, § 2º)	11/11/2020
6057		OUTROS	Parte do Adicional ao Frete para Renovação da Marinha Mercante - AFRMM (Fundo da	Quota Parte do Adicional ao Frete para Renovação da Marinha Mercante - AFRMM (Fundo da Marinha Mercante - FMM)	29/07/2021
6086		OUTROS	Perdimento de Bens, Direitos e Valores Declarados pela Justiça Federal nos Crime	Perdimento de Bens, Direitos e Valores Declarados pela Justiça Federal nos Crimes Previstos na Lei nº 9.613, de 1998 - DJE	15/06/2022
6090		OUTROS	Processamento de Dados - Fundaf	Serviços Processamento de Dados - Fundaf	—
6092		OUTROS	Contribuições Previdenciárias - Recolhimento Exclusivo pela Justiça do Trabalho	Contribuições Previdenciárias - Recolhimento Exclusivo pela Justiça do Trabalho	01/04/2023
6125		OUTROS	Decorrente de Retenção ou Apreensão de Moeda em Espécie	Receita Decorrente de Retenção ou Apreensão de Moeda em Espécie	30/04/2024
6147		OUTROS	Produtos - Retenção em Pagamentos por Órgão Público	Produtos - Retenção em Pagamentos por Órgão Público	01/01/1997
6175		OUTROS	de Passageiros - Retenção em Pagamento por Órgão Público	Transporte de Passageiros - Retenção em Pagamento por Órgão Público	01/01/1997
6177		OUTROS	Regime de Tributação Específica do Futebol (TEF)	Pagamento Unificado- Regime de Tributação Específica do Futebol (TEF)	15/08/2023
6188		OUTROS	Retenção em Pagamento por Órgão Público	Financeiras - Retenção em Pagamento por Órgão Público	01/01/1997
6190		OUTROS	Retenção em Pagamento por Órgão Público	Serviços - Retenção em Pagamento por Órgão Público	01/01/1997
6197		OUTROS	Auditoria de Sistema Informatizado para Habilitação em Regime Aduaneiro Especial	Fundaf-Auditoria de Sistema Informatizado para Habilitação em Regime Aduaneiro Especial	05/12/2006
6239		OUTROS	Fundo de Investimento - Regra de transição - Pagamento à Alíquota de 15% (Lei nº	Fundo de Investimento - Regra de transição - Pagamento à Alíquota de 15% (Lei nº 14.754/2023, art. 27)	15/12/2023
6245		OUTROS	Contrato de Cessão de Uso de Imóvel da União - RFB	Contrato de Cessão de Uso de Imóvel da União - RFB	09/09/2024
6250		OUTROS	de Leilões Mercadorias Apreendidas	Receita de Leilões Mercadorias Apreendidas	—
6251		OUTROS	Reclamatória Trabalhista - Multa de Mora (Súmula 368 do TST)	Reclamatória Trabalhista - Multa de Mora (Súmula 368 do TST)	09/02/2024
6342		OUTROS	Valores Oriundos de Depósito Judicial - Processo com Arquivamento Definitivo na 	Valores Oriundos de Depósito Judicial - Processo com Arquivamento Definitivo na Justiça do Trabalho - Projeto Garimpo (Ato Conjunto CSJT.GP.CGJT nº 1, de 2019, art. 2º, § 5º)	17/05/2024
6488		OUTROS	de Laboratório de Análises - SRF	Serviços de Laboratório de Análises - SRF	—
6491		OUTROS	Valores Prescritos - Loteria de Apostas de Quota Fixa	Valores Prescritos - Loteria de Apostas de Quota Fixa	26/06/2025
6524		OUTROS	de Loteria de Apostas de Quota Fixa - Saúde	Receita de Loteria de Apostas de Quota Fixa - Saúde	01/09/2025
6525		OUTROS	Ressarcimento Receitas de Recintos Alfandegados	Fundaf - Ressarcimento Receitas de Recintos Alfandegados	—
6542		OUTROS	Imposto Importação - (art. 43 L.9430)	Juros Imposto Importação - (art. 43 L.9430)	20/05/1997
6555		OUTROS	IRPF - (art. 43 L.9430)	Juros IRPF - (art. 43 L.9430)	20/05/1997
6570		OUTROS	IRPJ - (art. 43 L.9430)	Juros IRPJ - (art. 43 L.9430)	20/05/1997
6583		OUTROS	IRRF - (art. 43 L.9430)	Juros IRRF - (art. 43 L.9430)	20/05/1997
6596		OUTROS	IPI - (art. 43 L.9430)	Juros IPI - (art. 43 L.9430)	20/05/1997
6608		OUTROS	IPI - Vinculado (art. 43 L.9430)	Juros IPI - Vinculado (art. 43 L.9430)	20/05/1997
6610		OUTROS	IOF - (art. 43 L.9430)	Juros IOF - (art. 43 L.9430)	20/05/1997
6621		OUTROS	de Registro do Comércio	Serviços de Registro do Comércio	—
6623		OUTROS	Cofins (art. 43 L.9430)	Juros Cofins (art. 43 L.9430)	20/05/1997
6636		OUTROS	PIS/Pasep - (art. 43 L.9430)	Juros PIS/Pasep - (art. 43 L.9430)	20/05/1997
6649		OUTROS	CSLL - (art. 43 L.9430)	Juros CSLL - (art. 43 L.9430)	20/05/1997
7034		OUTROS	Legal do Decreto-Lei nº 1.025/69 - PGFN (ajuizado)	Encargo Legal do Decreto-Lei nº 1.025/69 - PGFN (ajuizado)	—
